"Day ","Items ","Note ","Amount "
"55","Retail","Revenue - Retail Sales New York - Sparkling Wine","27700"
"55","Retail","Revenue - Retail Sales New York - Red Wine","79044"
"55","Retail","Revenue - Retail Sales New York - White Wine","37466"
"55","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","21280"
"55","Retail","Revenue - Retail Sales Detroit - Red Wine","26486"
"55","Retail","Revenue - Retail Sales Detroit - White Wine","10920"
"55","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","45408"
"55","Retail","Revenue - Retail Sales Los Angeles - White Wine","46683"
"55","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","8320"
"55","Retail","Revenue - Retail Sales San Francisco - Red Wine","21460"
"55","Retail","Revenue - Retail Sales San Francisco - White Wine","12276"
"55","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"55","Rental Expense","Cash Payment - Rental - New York","-5360"
"55","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"55","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"55","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"54","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"54","Salary Expense","Cash Payment - Salary Expense","-28808"
"54","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 7984","-147"
"54","Retail","Revenue - Retail Sales New York - Sparkling Wine","7340"
"54","Retail","Revenue - Retail Sales New York - Red Wine","15729"
"54","Retail","Revenue - Retail Sales New York - White Wine","10736"
"54","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","4080"
"54","Retail","Revenue - Retail Sales Detroit - Red Wine","7259"
"54","Retail","Revenue - Retail Sales Detroit - White Wine","3190"
"54","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","9936"
"54","Retail","Revenue - Retail Sales Los Angeles - White Wine","8106"
"54","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","2548"
"54","Retail","Revenue - Retail Sales San Francisco - Red Wine","4698"
"54","Retail","Revenue - Retail Sales San Francisco - White Wine","3844"
"54","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"54","Rental Expense","Cash Payment - Rental - New York","-5360"
"54","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"54","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"54","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"53","Human Resource Expense","Counselled","-2000"
"53","Human Resource Expense","Counselled","-2000"
"53","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"53","Salary Expense","Cash Payment - Salary Expense","-28770"
"53","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 357","-15000"
"53","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 367","-15000"
"53","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 377","-15000"
"53","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 380","-15000"
"53","Retail","Revenue - Retail Sales New York - Sparkling Wine","7520"
"53","Retail","Revenue - Retail Sales New York - Red Wine","15036"
"53","Retail","Revenue - Retail Sales New York - White Wine","11396"
"53","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","5392"
"53","Retail","Revenue - Retail Sales Detroit - Red Wine","6018"
"53","Retail","Revenue - Retail Sales Detroit - White Wine","3140"
"53","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","10872"
"53","Retail","Revenue - Retail Sales Los Angeles - White Wine","12054"
"53","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","2106"
"53","Retail","Revenue - Retail Sales San Francisco - Red Wine","4118"
"53","Retail","Revenue - Retail Sales San Francisco - White Wine","4247"
"53","Services","Revenue - Service Sales Order ID: 6578","235000"
"53","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"53","Rental Expense","Cash Payment - Rental - New York","-5360"
"53","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"53","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"53","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"52","Sales E Commerce","Revenue - ECM SO ID: 7299","1126"
"52","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 7660 ","-48160"
"52","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 7660 ","-73272"
"52","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 7660 ","-189888"
"52","Sales E Commerce","Revenue - ECM SO ID: 7457","8035"
"52","Human Resource Expense","Counselled","-2000"
"52","Human Resource Expense","Counselled","-2000"
"52","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 7815 ","-42682"
"52","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 7815 ","-74693"
"52","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 7815 ","-65846"
"52","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"52","Salary Expense","Cash Payment - Salary Expense","-28734"
"52","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7790","-18883"
"52","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7806","-27052"
"52","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7819","-14220"
"52","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7875","-14984"
"52","Retail","Revenue - Retail Sales New York - Sparkling Wine","9240"
"52","Retail","Revenue - Retail Sales New York - Red Wine","19803"
"52","Retail","Revenue - Retail Sales New York - White Wine","9746"
"52","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","4464"
"52","Retail","Revenue - Retail Sales Detroit - Red Wine","6494"
"52","Retail","Revenue - Retail Sales Detroit - White Wine","3600"
"52","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","10344"
"52","Retail","Revenue - Retail Sales Los Angeles - White Wine","9996"
"52","Retail","Revenue - Retail Sales San Francisco - Sparkling Wine","2990"
"52","Retail","Revenue - Retail Sales San Francisco - Red Wine","5510"
"52","Retail","Revenue - Retail Sales San Francisco - White Wine","3224"
"52","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"52","Rental Expense","Cash Payment - Rental - New York","-5360"
"52","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"52","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"52","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"51","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 7301 ","-13674"
"51","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 7301 ","-41280"
"51","Human Resource Expense","Cash Payment - Staff Recruiting - San Francisco","-60000"
"51","Wholesales (B2B)","Revenue - B2B SO ID: 6726","323000"
"51","Human Resource Expense","Counselled","-2000"
"51","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"51","Salary Expense","Cash Payment - Salary Expense","-28482"
"51","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7615","-18931"
"51","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7635","-11965"
"51","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 7299","-30"
"51","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 7457","-215"
"51","Retail","Revenue - Retail Sales New York - Sparkling Wine","7220"
"51","Retail","Revenue - Retail Sales New York - Red Wine","17220"
"51","Retail","Revenue - Retail Sales New York - White Wine","10076"
"51","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","5056"
"51","Retail","Revenue - Retail Sales Detroit - Red Wine","6069"
"51","Retail","Revenue - Retail Sales Detroit - White Wine","2890"
"51","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","11544"
"51","Retail","Revenue - Retail Sales Los Angeles - White Wine","10836"
"51","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"51","Rental Expense","Cash Payment - Rental - New York","-5360"
"51","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"51","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"51","Rental Expense","Cash Payment - Rental - San Francisco","-4480"
"50","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 7126 ","-91800"
"50","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 7126 ","-104040"
"50","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 7126 ","-116280"
"50","Human Resource Expense","Counselled","-2000"
"50","Human Resource Expense","Counselled","-2000"
"50","Human Resource Expense","Counselled","-2000"
"50","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"50","Salary Expense","Cash Payment - Salary Expense","-26326"
"50","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7429","-20765"
"50","Retail","Revenue - Retail Sales New York - Sparkling Wine","11275"
"50","Retail","Revenue - Retail Sales New York - Red Wine","19682"
"50","Retail","Revenue - Retail Sales New York - White Wine","10324"
"50","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","5967"
"50","Retail","Revenue - Retail Sales Detroit - Red Wine","7056"
"50","Retail","Revenue - Retail Sales Detroit - White Wine","4545"
"50","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","10920"
"50","Retail","Revenue - Retail Sales Los Angeles - White Wine","10989"
"50","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"50","Rental Expense","Cash Payment - Rental - New York","-5360"
"50","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Detroit","-480"
"50","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"50","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"49","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6914 ","-70488"
"49","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6914 ","-163404"
"49","Wholesales (B2B)","Revenue - B2B SO ID: 6217","149600"
"49","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"49","Salary Expense","Cash Payment - Salary Expense","-26290"
"49","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7269","-1528"
"49","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7281","-15235"
"49","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7298","-13352"
"49","Retail","Revenue - Retail Sales New York - Sparkling Wine","9925"
"49","Retail","Revenue - Retail Sales New York - Red Wine","21450"
"49","Retail","Revenue - Retail Sales New York - White Wine","14616"
"49","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","4165"
"49","Retail","Revenue - Retail Sales Detroit - Red Wine","7392"
"49","Retail","Revenue - Retail Sales Detroit - White Wine","4485"
"49","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","9464"
"49","Retail","Revenue - Retail Sales Los Angeles - Red Wine","11556"
"49","Retail","Revenue - Retail Sales Los Angeles - White Wine","13041"
"49","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"49","Rental Expense","Cash Payment - Rental - New York","-5360"
"49","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"49","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"48","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6913 ","-90000"
"48","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6913 ","-102000"
"48","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6913 ","-114000"
"48","Sales E Commerce","Revenue - ECM SO ID: 6577","10483"
"48","Human Resource Expense","Counselled","-2000"
"48","Human Resource Expense","Counselled","-2000"
"48","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"48","Salary Expense","Cash Payment - Salary Expense","-26290"
"48","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7087","-15037"
"48","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7108","-8925"
"48","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7111","-1682"
"48","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7114","-8436"
"48","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7133","-1682"
"48","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 314","-15000"
"48","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 333","-15000"
"48","Retail","Revenue - Retail Sales New York - Sparkling Wine","11025"
"48","Retail","Revenue - Retail Sales New York - Red Wine","16822"
"48","Retail","Revenue - Retail Sales New York - White Wine","10324"
"48","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","4505"
"48","Retail","Revenue - Retail Sales Detroit - Red Wine","7344"
"48","Retail","Revenue - Retail Sales Detroit - White Wine","4620"
"48","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","9932"
"48","Retail","Revenue - Retail Sales Los Angeles - Red Wine","11313"
"48","Retail","Revenue - Retail Sales Los Angeles - White Wine","10746"
"48","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"48","Rental Expense","Cash Payment - Rental - New York","-5360"
"48","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"48","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"47","Sales E Commerce","Revenue - ECM SO ID: 6548","20304"
"47","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6755 ","-90000"
"47","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6755 ","-63750"
"47","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6755 ","-114000"
"47","Sales E Commerce","Revenue - ECM SO ID: 6552","17258"
"47","Human Resource Expense","Counselled","-2000"
"47","Human Resource Expense","Counselled","-2000"
"47","Machines","Cash Payment - Machines","-300000"
"47","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"47","Machines","Cash Payment - Machines","-300000"
"47","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"47","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"47","Salary Expense","Cash Payment - Salary Expense","-26290"
"47","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6908","-13242"
"47","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6920","-11301"
"47","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6929","-14087"
"47","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:7010","-12063"
"47","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6577","-314"
"47","Retail","Revenue - Retail Sales New York - Sparkling Wine","16150"
"47","Retail","Revenue - Retail Sales New York - Red Wine","31954"
"47","Retail","Revenue - Retail Sales New York - White Wine","20677"
"47","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","8892"
"47","Retail","Revenue - Retail Sales Detroit - Red Wine","15090"
"47","Retail","Revenue - Retail Sales Detroit - White Wine","8380"
"47","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","17888"
"47","Retail","Revenue - Retail Sales Los Angeles - Red Wine","18144"
"47","Retail","Revenue - Retail Sales Los Angeles - White Wine","20007"
"47","Services","Revenue - Service Sales Order ID: 5981","95000"
"47","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"47","Rental Expense","Cash Payment - Rental - New York","-5360"
"47","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"47","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"46","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6390 ","-59202"
"46","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6390 ","-82386"
"46","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 6390 ","-601680"
"46","Wholesales (B2B)","Revenue - B2B SO ID: 5902","819000"
"46","Sales E Commerce","Revenue - ECM SO ID: 5696","1506"
"46","Sales E Commerce","Revenue - ECM SO ID: 6396","7258"
"46","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"46","Salary Expense","Cash Payment - Salary Expense","-24852"
"46","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6740","-24077"
"46","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6750","-34474"
"46","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6548","-609"
"46","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6552","-518"
"46","Retail","Revenue - Retail Sales New York - Sparkling Wine","16975"
"46","Retail","Revenue - Retail Sales New York - Red Wine","32968"
"46","Retail","Revenue - Retail Sales New York - White Wine","19662"
"46","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","8626"
"46","Retail","Revenue - Retail Sales Detroit - Red Wine","15870"
"46","Retail","Revenue - Retail Sales Detroit - White Wine","9080"
"46","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","18642"
"46","Retail","Revenue - Retail Sales Los Angeles - Red Wine","19278"
"46","Retail","Revenue - Retail Sales Los Angeles - White Wine","18252"
"46","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"46","Rental Expense","Cash Payment - Rental - New York","-5360"
"46","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"46","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"45","Sales E Commerce","Revenue - ECM SO ID: 5525","1918"
"45","Sales E Commerce","Revenue - ECM SO ID: 6215","5564"
"45","Human Resource Expense","Counselled","-2000"
"45","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"45","Salary Expense","Cash Payment - Salary Expense","-24852"
"45","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5696","-45"
"45","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6396","-218"
"45","Retail","Revenue - Retail Sales New York - Sparkling Wine","16475"
"45","Retail","Revenue - Retail Sales New York - Red Wine","32292"
"45","Retail","Revenue - Retail Sales New York - White Wine","20126"
"45","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","8721"
"45","Retail","Revenue - Retail Sales Detroit - Red Wine","15720"
"45","Retail","Revenue - Retail Sales Detroit - White Wine","9160"
"45","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","19396"
"45","Retail","Revenue - Retail Sales Los Angeles - Red Wine","18144"
"45","Retail","Revenue - Retail Sales Los Angeles - White Wine","18252"
"45","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"45","Rental Expense","Cash Payment - Rental - New York","-5360"
"45","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"45","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"44","Sales E Commerce","Revenue - ECM SO ID: 5895","20700"
"44","Sales E Commerce","Revenue - ECM SO ID: 6048","8744"
"44","Human Resource Expense","Counselled","-2000"
"44","Human Resource Expense","Counselled","-2000"
"44","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"44","Salary Expense","Cash Payment - Salary Expense","-24780"
"44","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5525","-58"
"44","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6215","-167"
"44","Retail","Revenue - Retail Sales New York - Sparkling Wine","15675"
"44","Retail","Revenue - Retail Sales New York - Red Wine","33046"
"44","Retail","Revenue - Retail Sales New York - White Wine","19662"
"44","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","9177"
"44","Retail","Revenue - Retail Sales Detroit - Red Wine","14076"
"44","Retail","Revenue - Retail Sales Detroit - White Wine","10272"
"44","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","19968"
"44","Retail","Revenue - Retail Sales Los Angeles - Red Wine","18333"
"44","Retail","Revenue - Retail Sales Los Angeles - White Wine","20412"
"44","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"44","Rental Expense","Cash Payment - Rental - New York","-5360"
"44","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"44","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"43","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5865 ","-25047"
"43","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5865 ","-162288"
"43","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 5865 ","-690000"
"43","Sales E Commerce","Revenue - ECM SO ID: 5871","12013"
"43","Sales E Commerce","Revenue - ECM SO ID: 5878","1531"
"43","Human Resource Expense","Counselled","-2000"
"43","Human Resource Expense","Counselled","-2000"
"43","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"43","Salary Expense","Cash Payment - Salary Expense","-24744"
"43","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5895","-621"
"43","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6048","-262"
"43","Retail","Revenue - Retail Sales New York - Sparkling Wine","16275"
"43","Retail","Revenue - Retail Sales New York - Red Wine","34424"
"43","Retail","Revenue - Retail Sales New York - White Wine","20358"
"43","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10437"
"43","Retail","Revenue - Retail Sales Detroit - Red Wine","14824"
"43","Retail","Revenue - Retail Sales Detroit - White Wine","10464"
"43","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","19474"
"43","Retail","Revenue - Retail Sales Los Angeles - Red Wine","18090"
"43","Retail","Revenue - Retail Sales Los Angeles - White Wine","20358"
"43","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"43","Rental Expense","Cash Payment - Rental - New York","-5360"
"43","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"43","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"42","Sales E Commerce","Revenue - ECM SO ID: 5688","1478"
"42","Sales E Commerce","Revenue - ECM SO ID: 5722","1603"
"42","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"42","Salary Expense","Cash Payment - Salary Expense","-24708"
"42","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5871","-360"
"42","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5878","-46"
"42","Retail","Revenue - Retail Sales New York - Sparkling Wine","16250"
"42","Retail","Revenue - Retail Sales New York - Red Wine","33046"
"42","Retail","Revenue - Retail Sales New York - White Wine","21373"
"42","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","10227"
"42","Retail","Revenue - Retail Sales Detroit - Red Wine","14280"
"42","Retail","Revenue - Retail Sales Detroit - White Wine","9960"
"42","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","20306"
"42","Retail","Revenue - Retail Sales Los Angeles - Red Wine","18846"
"42","Retail","Revenue - Retail Sales Los Angeles - White Wine","19305"
"42","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"42","Rental Expense","Cash Payment - Rental - New York","-5360"
"42","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"42","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"41","Human Resource Expense","Counselled","-2000"
"41","Wholesales (B2B)","Revenue - B2B SO ID: 5503","366240"
"41","Sales E Commerce","Revenue - ECM SO ID: 5480","7713"
"41","Sales E Commerce","Revenue - ECM SO ID: 5513","4940"
"41","Human Resource Expense","Counselled","-2000"
"41","Human Resource Expense","Counselled","-2000"
"41","Human Resource Expense","Counselled","-2000"
"41","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"41","Salary Expense","Cash Payment - Salary Expense","-24468"
"41","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5688","-44"
"41","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5722","-48"
"41","Retail","Revenue - Retail Sales New York - Sparkling Wine","12013"
"41","Retail","Revenue - Retail Sales New York - Red Wine","26820"
"41","Retail","Revenue - Retail Sales New York - White Wine","16168"
"41","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","9250"
"41","Retail","Revenue - Retail Sales Detroit - Red Wine","10950"
"41","Retail","Revenue - Retail Sales Detroit - White Wine","8883"
"41","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","14616"
"41","Retail","Revenue - Retail Sales Los Angeles - Red Wine","15972"
"41","Retail","Revenue - Retail Sales Los Angeles - White Wine","15072"
"41","Services","Revenue - Service Sales Order ID: 5026","325000"
"41","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"41","Rental Expense","Cash Payment - Rental - New York","-5360"
"41","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"41","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"40","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5514 ","-94800"
"40","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5514 ","-109589"
"40","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5514 ","-120080"
"40","Sales E Commerce","Revenue - ECM SO ID: 5332","1036"
"40","Sales E Commerce","Revenue - ECM SO ID: 5350","16501"
"40","Sales E Commerce","Revenue - ECM SO ID: 5356","14140"
"40","Machines","Cash Payment - Machines","-300000"
"40","Human Resource Expense","Cash Payment - Staff Recruiting - Production","-30000"
"40","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5708 ","-59085"
"40","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5708 ","-162302"
"40","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5708 ","-179618"
"40","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"40","Salary Expense","Cash Payment - Salary Expense","-23748"
"40","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5480","-231"
"40","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5513","-148"
"40","Retail","Revenue - Retail Sales New York - Sparkling Wine","12546"
"40","Retail","Revenue - Retail Sales New York - Red Wine","27495"
"40","Retail","Revenue - Retail Sales New York - White Wine","16168"
"40","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","8510"
"40","Retail","Revenue - Retail Sales Detroit - Red Wine","11100"
"40","Retail","Revenue - Retail Sales Detroit - White Wine","8366"
"40","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","14406"
"40","Retail","Revenue - Retail Sales Los Angeles - Red Wine","15532"
"40","Retail","Revenue - Retail Sales Los Angeles - White Wine","15168"
"40","Penalty Expense","Cash Payment - Late penalty - SRV SO ID: 2317","-3300"
"40","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"40","Rental Expense","Cash Payment - Rental - New York","-5360"
"40","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"40","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5363 ","-45450"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5363 ","-271286"
"39","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5363 ","-121281"
"39","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"39","Salary Expense","Cash Payment - Salary Expense","-23048"
"39","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5332","-31"
"39","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5350","-495"
"39","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5356","-424"
"39","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 314","-15000"
"39","Maintenance Expense","Cash Payment - Maintenance periodic Machine ID: 333","-15000"
"39","Retail","Revenue - Retail Sales New York - Sparkling Wine","74415"
"39","Retail","Revenue - Retail Sales New York - Red Wine","162765"
"39","Retail","Revenue - Retail Sales New York - White Wine","94752"
"39","Retail","Revenue - Retail Sales Detroit - Sparkling Wine","54316"
"39","Retail","Revenue - Retail Sales Detroit - Red Wine","68700"
"39","Retail","Revenue - Retail Sales Detroit - White Wine","51371"
"39","Retail","Revenue - Retail Sales Los Angeles - Sparkling Wine","83580"
"39","Retail","Revenue - Retail Sales Los Angeles - Red Wine","94996"
"39","Retail","Revenue - Retail Sales Los Angeles - White Wine","95376"
"39","Services","Revenue - Service Sales Order ID: 4368","304000"
"39","Rental Expense","Cash Payment - Rental - Chicago","-4800"
"39","Rental Expense","Cash Payment - Rental - New York","-5360"
"39","Rental Expense","Cash Payment - Rental - Detroit","-2000"
"39","Rental Expense","Cash Payment - Rental - Los Angeles","-2160"
"38","Wholesales (B2B)","Revenue - B2B SO ID: 4220","1303800"
